DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_GAS_VOL,BORE_WAT_VOL,Injection Hours F-4,Water Injection F-4,Injection Hours F-5,Water Injection F-5,Total Water Injection,BORE_OIL_VOL
05-Apr-10,5599,15/9-F-12,24,252.639,107.399,204.179,28.497,84.92011,48.459,85.817,14.938,484318,2574,24,8125,24,8514,16639,3429
06-Apr-10,5599,15/9-F-12,24,254.033,107.391,204.575,28.439,80.19967,49.458,85.262,15.976,473561,2466,24,8272,24,8329,16601,3342
07-Apr-10,5599,15/9-F-12,24,254.79,107.392,205.425,28.849,79.23775,49.365,86.56,15.867,472636,2653,24,8011,24,8645,16656,3330
08-Apr-10,5599,15/9-F-12,24,255.339,107.397,206.06,28.951,79.25137,49.279,87.046,15.773,455298,2856,24,8044,24,8651,16695,3198
09-Apr-10,5599,15/9-F-12,24,255.858,107.398,206.511,29.056,78.54738,49.347,87.44,15.855,445620,2664,24,5354,24,5596,10950,3170
10-Apr-10,5599,15/9-F-12,24,255.399,107.38,206.084,28.882,78.11397,49.315,87.385,15.856,439986,2685,22.94,3925,24,4655,8580,3148
11-Apr-10,5599,15/9-F-12,24,254.714,107.364,205.509,28.588,78.24117,49.206,87.137,15.781,436803,2609,20.73,4595,21,4186,8781,3124
12-Apr-10,5599,15/9-F-12,24,254.096,107.351,205.159,28.274,78.33394,48.938,87.142,15.52,435014,2604,24,6659,10.5,2219,8878,3108
13-Apr-10,5599,15/9-F-12,24,253.471,107.342,204.984,27.931,78.93999,48.487,87.134,15.073,435422,2637,24,8223,0,0,8223,3100
14-Apr-10,5599,15/9-F-12,24,252.748,107.334,204.682,27.796,79.73459,48.066,87.152,14.667,447505,1789,24,8662,0,0,8662,3215
15-Apr-10,5599,15/9-F-12,24,251.985,107.329,204.395,27.514,80.91441,47.589,87.153,14.203,449867,2285,24,8584,0,0,8584,3220
16-Apr-10,5599,15/9-F-12,24,251.04,107.324,204.075,27.278,84.00856,46.965,86.809,13.589,455115,2296,24,8625,0,0,8625,3259
17-Apr-10,5599,15/9-F-12,23.33,254.279,107.284,203.119,26.143,71.78365,51.16,84.595,18.053,400337,2165,22.17,8397,0,0,8397,2865
18-Apr-10,5599,15/9-F-12,24,250.411,107.303,202.962,26.866,78.62221,47.449,86.512,14.119,438646,2145,24,8179,0,0,8179,3151
19-Apr-10,5599,15/9-F-12,24,249.188,107.293,202.397,26.628,81.94453,46.791,86.057,13.469,453679,2313,17.67,6028,0,0,6028,3191
20-Apr-10,5599,15/9-F-12,24,247.289,107.29,201.827,26.257,97.48131,45.462,85.64,12.119,473052,2080,19.83,6769,0,0,6769,3404
21-Apr-10,5599,15/9-F-12,24,246.405,107.281,201.53,26.026,99.89162,44.876,86.308,11.559,412428,2347,24,7972,0,0,7972,2969
22-Apr-10,5599,15/9-F-12,24,245.454,107.268,200.746,25.833,99.92831,44.708,85.976,11.421,411157,2517,4.61,1476,0,0,1476,2950
23-Apr-10,5599,15/9-F-12,24,244.202,107.255,199.801,25.491,99.96237,44.401,86.335,11.136,415792,2483,23.23,8464,23.23,7889,16353,2903
24-Apr-10,5599,15/9-F-12,24,252.838,107.173,199.488,24.92,70.81062,53.35,85.007,20.405,359254,2235,24,8953,24,7845,16798,2516
25-Apr-10,5599,15/9-F-12,24,258.294,107.112,199.526,23.965,51.24173,58.768,82.673,25.225,297182,2015,24,8901,24,7902,16803,2154
26-Apr-10,5599,15/9-F-12,24,269.759,106.994,203.149,17.666,38.1281,66.61,72.608,33.402,233630,1524,24,9034,24,8404,17438,1635
27-Apr-10,5599,15/9-F-12,24,254.953,107.222,201.001,25.749,58.72166,53.952,86.067,20.462,355952,2251,24,8675,24,9345,18020,2508
28-Apr-10,5599,15/9-F-12,24,268.374,107.064,201.712,20.774,42.22744,66.662,74.348,33.242,256518,1495,24,8801,24,8830,17631,1793
29-Apr-10,5599,15/9-F-12,24,265.354,107.145,204.129,20.676,48.90363,61.224,78.515,27.919,302185,1858,24,8738,24,8130,16868,2119
30-Apr-10,5599,15/9-F-12,24,257.114,107.283,203.096,26.418,59.81013,54.019,85.944,20.446,365718,2224,24,8692,24,8525,17217,2574
01-May-10,5599,15/9-F-12,24,257.745,107.287,203.877,26.668,60.17982,53.867,86.796,20.254,367984,2229,24,8817,24,8696,17513,2588
02-May-10,5599,15/9-F-12,24,257.781,107.299,204.71,27.041,62.11121,53.071,87.064,19.426,374436,2245,24,7902,24,7712,15614,2641
03-May-10,5599,15/9-F-12,24,257.641,107.301,205.085,27.103,63.22424,52.555,87.055,18.87,375797,2255,24,6984,24,6892,13876,2659
04-May-10,5599,15/9-F-12,15.5,263.138,107.214,205.26,22.035,53.51503,57.877,80.923,24.619,215982,1234,24,7308,24,7281,14589,1523
05-May-10,5599,15/9-F-12,24,259.196,107.32,205.035,27.145,59.62318,54.161,86.743,20.616,362885,2333,24,7456,24,7667,15123,2574
06-May-10,5599,15/9-F-12,24,259.753,107.314,205.134,27.659,59.21863,54.62,85.877,21.089,358552,2110,24,8099,24,7998,16097,2531
07-May-10,5599,15/9-F-12,24,260.281,107.315,205.675,27.87,59.25461,54.606,86.433,21.243,353907,2263,24,7820,24,8406,16226,2494
08-May-10,5599,15/9-F-12,24,260.9,107.316,206.513,28.003,59.21212,54.387,87.074,20.995,352485,2305,24,8065,24,8205,16270,2482
09-May-10,5599,15/9-F-12,24,261.444,107.319,207.026,28.152,59.17946,54.418,87.009,21.02,351180,2298,24,8107,24,8196,16303,2475
10-May-10,5599,15/9-F-12,24,262.004,107.324,207.504,28.137,59.16183,54.5,86.62,21.118,393105,2506,24,8179,24,8162,16341,2766
11-May-10,5599,15/9-F-12,24,262.686,107.325,208.052,28.389,58.81886,54.634,87.157,21.255,390316,2486,24,8118,24,8305,16423,2749
12-May-10,5599,15/9-F-12,24,263.468,107.324,208.493,28.471,58.45828,54.975,87.31,21.496,373904,2473,24,8027,24,8435,16462,2712
13-May-10,5599,15/9-F-12,24,263.895,107.331,208.888,28.649,58.81314,55.007,86.863,21.603,383273,2335,24,8243,24,7843,16086,2666
14-May-10,5599,15/9-F-12,24,264.487,107.335,209.297,28.705,58.87366,55.19,86.601,21.802,387667,2355,24,8744,24,8199,16943,2702
15-May-10,5599,15/9-F-12,24,265.052,107.338,209.916,28.998,57.67352,55.136,87.359,21.761,385414,2449,24,8461,24,8528,16989,2697
16-May-10,5599,15/9-F-12,24,265.669,107.34,210.688,29.165,58.87777,54.981,87.917,21.586,383866,2317,24,8529,24,8554,17083,2685
17-May-10,5599,15/9-F-12,24,266.257,107.344,211.192,29.292,58.88293,55.064,87.975,21.681,381680,2564,24,8359,24,8825,17184,2670
18-May-10,5599,15/9-F-12,24,267.224,107.341,211.388,29.526,57.92429,55.836,88.141,22.457,377152,2754,24,8321,24,8901,17222,2640
19-May-10,5599,15/9-F-12,24,268.339,107.335,211.672,29.657,57.139,56.667,88.08,23.354,367958,2542,24,8422,24,8763,17185,2574
20-May-10,5599,15/9-F-12,24,269.441,107.331,212.193,29.698,56.29031,57.248,88.235,23.966,364275,2796,24,8531,24,8646,17177,2549
21-May-10,5599,15/9-F-12,24,270.52,107.325,212.605,29.3,55.33312,57.915,88.132,24.687,361268,2667,24,8533,24,8695,17228,2521
22-May-10,5599,15/9-F-12,24,271.373,107.324,212.945,26.933,54.84136,58.428,88.311,25.232,361753,2657,24,8456,24,8796,17252,2504
23-May-10,5599,15/9-F-12,24,271.915,107.328,213.407,27.084,54.86861,58.508,88.344,25.3,357574,2595,24,8573,24,8763,17336,2500
24-May-10,5599,15/9-F-12,24,272.455,107.333,213.703,27.001,54.90034,58.752,87.843,25.504,357401,2589,24,8677,24,8678,17355,2496
25-May-10,5599,15/9-F-12,24,273.102,107.336,214.157,27.102,54.70406,58.945,87.591,25.692,355614,2688,24,8829,24,8579,17408,2483
26-May-10,5599,15/9-F-12,24,273.69,107.339,214.556,27.347,54.61929,59.135,88.079,25.877,353860,2847,24,8301,24,8194,16495,2476
27-May-10,5599,15/9-F-12,24,274.049,107.339,214.687,27.51,54.65395,59.362,87.969,26.105,346659,2472,24,8378,24,8202,16580,2421
28-May-10,5599,15/9-F-12,21.67,276.963,107.32,215.522,25.733,50.13662,61.441,85.659,28.295,287368,1788,24,7068,24,6693,13761,2013
29-May-10,5599,15/9-F-12,24,274.203,107.357,215.343,28.135,54.79016,58.861,88.297,25.633,348888,2876,24,7420,24,6739,14159,2456
30-May-10,5599,15/9-F-12,24,276.01,107.33,214.83,27.615,52.54288,61.18,86.811,27.928,328847,2760,24,7391,24,6899,14290,2346
31-May-10,5599,15/9-F-12,24,295.847,107.04,214.44,19.731,31.88837,81.407,79.698,48.397,209330,1650,24,8407,24,7762,16169,1522
01-Jun-10,5599,15/9-F-12,24,292.419,107.094,214.194,22.067,36.96891,78.226,82.567,45.374,253711,1318,24,8339,24,7486,15825,1812
02-Jun-10,5599,15/9-F-12,24,279.885,107.296,214.882,27.361,50.25268,65.003,87.072,31.954,342119,2797,24,5920,24,6106,12026,2421
03-Jun-10,5599,15/9-F-12,24,279.381,107.298,215.056,27.704,50.47827,64.325,88.421,31.263,341810,2719,24,7803,24,8117,15920,2404
04-Jun-10,5599,15/9-F-12,24,279.578,107.305,215.522,27.959,50.90541,64.056,88.499,30.997,339406,2639,24,8137,24,8297,16434,2385
05-Jun-10,5599,15/9-F-12,24,279.891,107.31,215.982,28.127,51.06277,63.909,88.372,30.828,335321,3018,24,7964,24,8567,16531,2350
06-Jun-10,5599,15/9-F-12,24,280.156,107.315,216.413,28.21,51.24939,63.743,88.024,30.664,334683,2920,24,7958,24,8138,16096,2344
07-Jun-10,5599,15/9-F-12,24,280.269,107.32,216.988,28.434,51.58466,63.281,88.706,30.166,340909,2908,24,7564,24,7956,15520,2381
08-Jun-10,5599,15/9-F-12,24,280.309,107.323,217.103,28.641,51.74882,63.206,88.506,30.085,340424,2913,24,7164,24,7214,14378,2385
09-Jun-10,5599,15/9-F-12,24,280.148,107.324,217.413,28.535,52.01283,62.735,88.73,29.612,340231,2743,24,6802,24,7428,14230,2382
10-Jun-10,5599,15/9-F-12,24,280.197,107.322,217.583,28.546,52.05561,62.614,88.787,29.493,332560,2847,24,7334,24,7371,14705,2378
11-Jun-10,5599,15/9-F-12,24,280.202,107.323,217.767,28.62,52.13987,62.435,88.698,29.295,345300,2607,24,7012,24,7080,14092,2421
12-Jun-10,5599,15/9-F-12,24,280.139,107.322,217.741,28.38,52.20359,62.398,87.871,29.267,344661,2701,24,6874,24,7263,14137,2408
13-Jun-10,5599,15/9-F-12,24,279.169,107.337,217.997,28.727,53.34549,61.172,88.774,27.973,347693,2424,24,7251,24,7451,14702,2434
14-Jun-10,5599,15/9-F-12,22.83,279.294,107.338,217.798,28.673,52.76585,61.496,88.778,28.349,342222,2809,23,7015,24,7137,14152,2392
15-Jun-10,5599,15/9-F-12,24,280.013,107.326,217.76,28.525,51.82793,62.253,88.71,29.164,341217,2932,24,7013,24,6832,13845,2384
16-Jun-10,5599,15/9-F-12,24,280.725,107.314,217.619,28.463,50.93919,63.107,88.411,30.07,337049,2836,24,7129,24,7173,14302,2353
17-Jun-10,5599,15/9-F-12,24,280.169,107.324,218.001,28.623,51.94649,62.168,88.781,29.074,340595,2891,24,6975,24,7378,14353,2378
18-Jun-10,5599,15/9-F-12,24,280.25,107.324,218.047,28.358,51.98529,62.203,88.217,29.098,340025,2836,24,6897,24,7226,14123,2370
19-Jun-10,5599,15/9-F-12,22.33,285.765,107.256,218.345,24.941,44.69499,67.42,83.645,34.34,282071,2385,20.67,5427,20.67,5499,10926,1945
20-Jun-10,5599,15/9-F-12,24,279.199,107.361,219.072,28.757,52.79158,60.127,88.592,27.032,334433,3005,24,6576,24,7380,13956,2343
21-Jun-10,5599,15/9-F-12,24,279.162,107.356,218.978,29.291,52.84019,60.184,89.105,27.061,335066,2997,24,6556,24,7486,14042,2348
22-Jun-10,5599,15/9-F-12,24,279.685,107.345,218.906,29.244,52.34248,60.778,88.976,27.832,333877,2963,24,7109,24,7077,14186,2329
23-Jun-10,5599,15/9-F-12,24,280.153,107.337,218.776,29.14,51.92502,61.378,88.524,28.322,332298,2957,24,7060,24,7125,14185,2314
24-Jun-10,5599,15/9-F-12,24,280.642,107.327,218.888,29.142,51.38472,61.754,88.661,28.713,327536,2953,24,5656,24,5367,11023,2313
25-Jun-10,5599,15/9-F-12,24,280.609,107.317,218.827,28.999,51.19494,61.782,88.985,28.748,328557,2857,24,7023,24,7683,14706,2284
26-Jun-10,5599,15/9-F-12,24,280.725,107.315,219.016,29.008,51.25849,61.709,89.159,28.7,326332,2863,24,6262,24,6440,12702,2282
27-Jun-10,5599,15/9-F-12,24,280.677,107.312,218.777,28.799,51.31335,61.9,88.419,28.891,327249,2863,24,6929,24,7482,14411,2278
28-Jun-10,5599,15/9-F-12,24,280.894,107.313,218.964,28.838,51.31863,61.93,88.073,28.925,326716,2868,24,6720,24,7723,14443,2272
29-Jun-10,5599,15/9-F-12,24,281.086,107.312,219.258,28.901,51.32499,61.828,87.905,28.811,325921,2839,24,6874,24,7589,14463,2267
30-Jun-10,5599,15/9-F-12,24,281.291,107.312,219.707,29.032,51.28368,61.584,89.269,28.558,324542,2863,24,7019,24,6925,13944,2263
01-Jul-10,5599,15/9-F-12,24,281.353,107.31,219.478,28.871,51.29269,61.876,88.265,28.862,324253,2874,24,6648,24,7042,13690,2255
02-Jul-10,5599,15/9-F-12,24,281.1,107.311,219.576,28.859,51.6851,61.524,88.181,28.613,325299,2899,24,6371,24,7242,13613,2257
03-Jul-10,5599,15/9-F-12,24,273.163,107.432,221.945,26.971,67.6773,51.218,89.13,18.422,377099,3483,24,5391,24,5491,10882,2575
04-Jul-10,5599,15/9-F-12,24,271.796,107.45,222.297,25.595,71.93079,49.499,89,16.643,378888,3443,24,6210,24,6569,12779,2607
05-Jul-10,5599,15/9-F-12,24,271.589,107.459,222.967,25.782,73.82106,48.622,89.176,15.72,380188,3441,24,6401,24,7325,13726,2618
06-Jul-10,5599,15/9-F-12,24,271.601,107.463,223.702,26.105,75.34669,47.899,90.506,15.004,385272,3508,24,6313,24,7500,13813,2626
07-Jul-10,5599,15/9-F-12,24,271.634,107.467,223.873,26.183,76.92699,47.762,89.155,14.878,371625,3438,24,6222,24,7652,13874,2545
08-Jul-10,5599,15/9-F-12,24,271.794,107.468,224.452,26.316,77.92248,47.341,88.879,14.441,372444,3493,24,6714,24,7179,13893,2553
09-Jul-10,5599,15/9-F-12,24,271.949,107.469,224.886,26.551,78.83273,47.063,89.72,14.166,372722,3545,24,6892,24,6787,13679,2555
10-Jul-10,5599,15/9-F-12,22.33,278.155,107.402,225.67,23.893,67.48127,52.485,87.36,19.954,286799,2751,23.5,5834,23.17,5826,11660,1939
11-Jul-10,5599,15/9-F-12,24,272.995,107.488,226.128,26.881,78.43737,46.867,89.237,14.087,354358,3558,24,6169,24,7376,13545,2424
12-Jul-10,5599,15/9-F-12,24,276.106,107.441,225.518,27.096,71.05453,50.588,90.439,17.687,329874,3253,24,6483,24,7153,13636,2270
13-Jul-10,5599,15/9-F-12,24,282.699,107.325,224.034,25.704,51.12476,58.664,89.634,25.73,263292,2538,24,6508,24,7153,13661,1826
14-Jul-10,5599,15/9-F-12,24,282.645,107.317,223.725,25.555,51.22171,58.92,89.197,25.974,262934,2565,24,6421,24,7124,13545,1828
15-Jul-10,5599,15/9-F-12,24,282.561,107.313,223.385,25.345,51.3302,59.176,87.131,26.24,263353,2333,24,6300,24,7223,13523,1826
16-Jul-10,5599,15/9-F-12,24,282.582,107.308,223.256,25.094,51.23524,59.327,87.757,26.391,263099,2446,24,6117,24,7405,13522,1823
17-Jul-10,5599,15/9-F-12,24,282.612,107.304,223.257,25.144,51.22063,59.355,88.077,26.436,262075,2446,24,6021,24,7507,13528,1815
18-Jul-10,5599,15/9-F-12,24,282.684,107.299,223.316,25.179,51.18386,59.368,88.322,26.443,260714,1901,24,6493,24,6833,13326,1807
19-Jul-10,5599,15/9-F-12,24,282.694,107.295,223.416,25.368,51.19876,59.278,88.999,26.331,259493,2788,24,6420,24,6513,12933,1802
20-Jul-10,5599,15/9-F-12,24,282.565,107.292,223.243,25.374,51.30265,59.322,88.56,26.388,259638,3022,24,6571,24,6350,12921,1802
21-Jul-10,5599,15/9-F-12,24,282.613,107.288,223.288,25.446,51.15669,59.325,88.125,26.378,258421,3033,24,6602,24,6373,12975,1793
22-Jul-10,5599,15/9-F-12,24,282.648,107.283,223.421,25.22,51.13662,59.226,89.636,26.296,257663,3060,24,6524,24,6670,13194,1784
23-Jul-10,5599,15/9-F-12,24,282.652,107.281,223.445,25.255,51.13623,59.207,89.748,26.275,269011,3224,24,6506,24,6970,13476,1863
24-Jul-10,5599,15/9-F-12,24,282.653,107.279,223.415,25.48,51.21449,59.239,89.788,26.295,269480,3238,24,6623,24,6874,13497,1865
25-Jul-10,5599,15/9-F-12,24,282.72,107.279,223.354,25.41,51.26635,59.366,89.574,26.44,269234,3248,24,6622,24,6679,13301,1865
26-Jul-10,5599,15/9-F-12,24,282.82,107.276,223.608,23.94,51.26407,59.212,90.003,26.26,268110,3251,24,6553,24,6750,13303,1857
27-Jul-10,5599,15/9-F-12,24,282.784,107.274,223.439,25.133,51.2658,59.345,89.283,26.396,268868,3257,24,6498,24,6789,13287,1860
28-Jul-10,5599,15/9-F-12,24,282.834,107.272,223.669,25.31,51.26175,59.165,90.057,26.229,268279,3259,24,6425,24,6856,13281,1857
29-Jul-10,5599,15/9-F-12,24,282.869,107.271,223.689,25.121,51.31552,59.18,89.909,26.227,268151,3262,24,6395,24,6881,13276,1854
30-Jul-10,5599,15/9-F-12,24,283.076,107.266,223.626,24.92,51.02336,59.45,89.506,26.506,266477,3246,24,6354,24,6922,13276,1846
31-Jul-10,5599,15/9-F-12,24,283.154,107.263,223.581,25.068,50.9811,59.573,88.824,26.646,266266,3249,24,6438,24,6803,13241,1843
01-Aug-10,5599,15/9-F-12,24,283.227,107.261,223.686,25.174,50.9903,59.541,89.739,26.608,265815,3257,24,6427,24,6819,13246,1840
02-Aug-10,5599,15/9-F-12,24,283.112,107.261,223.383,25.083,51.03961,59.729,90.242,26.803,266544,3260,24,6375,24,6882,13257,1846
03-Aug-10,5599,15/9-F-12,24,283.032,107.26,223.147,25.116,51.06005,59.885,89.808,26.945,266023,3277,24,6418,24,6859,13277,1843
04-Aug-10,5599,15/9-F-12,24,283.066,107.259,223.287,25.24,51.09224,59.779,90.411,26.83,266084,3273,24,6415,24,6859,13274,1841
05-Aug-10,5599,15/9-F-12,22.17,284.694,107.25,224.541,23.54,47.34201,60.153,87.69,27.314,229109,3015,21.83,5703,21.83,6371,12074,1572
06-Aug-10,5599,15/9-F-12,24,282.694,107.288,224.2,25.931,50.95744,58.494,89.958,25.676,260244,3439,24,6671,24,6919,13590,1796
07-Aug-10,5599,15/9-F-12,22.5,286.846,107.238,225.169,22.495,44.77168,61.677,86.064,29.155,218786,2881,22,6092,22,6510,12602,1498
08-Aug-10,5599,15/9-F-12,24,282.881,107.287,224.563,25.658,50.91261,58.318,90.103,25.965,261017,3453,24,6437,24,7324,13761,1801
09-Aug-10,5599,15/9-F-12,24,282.87,107.283,224.308,25.87,51.02319,58.562,90.22,26.194,262578,3457,24,6826,24,6853,13679,1813
10-Aug-10,5599,15/9-F-12,24,282.976,107.279,224.207,25.736,51.05299,58.77,89.977,26.391,262941,3363,24,6712,24,6799,13511,1820
11-Aug-10,5599,15/9-F-12,24,283.009,107.277,224.339,25.713,51.07409,58.67,90.086,26.278,262699,3375,24,6596,24,6763,13359,1821
12-Aug-10,5599,15/9-F-12,24,282.992,107.274,224.165,25.507,51.18385,58.827,89.865,26.441,263281,3382,24,6523,24,6712,13235,1819
13-Aug-10,5599,15/9-F-12,24,282.947,107.272,224.384,25.246,51.26246,58.564,90.191,26.172,263654,3394,24,6447,24,6797,13244,1820
14-Aug-10,5599,15/9-F-12,24,282.951,107.269,224.443,25.43,51.30891,58.508,90.511,26.122,263027,3391,24,6449,24,6813,13262,1821
15-Aug-10,5599,15/9-F-12,23.09,283.453,107.265,224.365,25.26,49.59304,59.088,90.316,26.823,248262,3193,24,6279,24,6550,12829,1729
16-Aug-10,5599,15/9-F-12,11.545,298.667,106.2895,267.9855,12.63,24.79652,30.6815,54.1575,15.1395,124131,1596.5,1.76,0,23.83,2630,2630,864.5
17-Aug-10,5599,15/9-F-12,0,313.881,105.314,311.606,0,0,2.275,17.999,3.456,0,0,0,0,4.8,3956,3956,0
18-Aug-10,5599,15/9-F-12,0,313.9133333,105.082,311.0653333,0,0,2.848333333,16.883,2.56,0,0,0,0,0,0,0,0
19-Aug-10,5599,15/9-F-12,0,313.9456667,104.85,310.5246667,0,0,3.421666667,15.767,1.664,0,0,0,0,0,0,0,0
20-Aug-10,5599,15/9-F-12,0,313.978,104.618,309.984,0,0,3.995,14.651,0.768,0,0,0,0,0,0,0,0
21-Aug-10,5599,15/9-F-12,0,316.056,104.58,312.029,0,0,4.028,15.533,0.851,0,0,0,0,0,0,0,0
22-Aug-10,5599,15/9-F-12,0,317.672,104.537,314.134,0.026,0,3.538,15.245,0.801,0,0,0,0,0,0,0,0
23-Aug-10,5599,15/9-F-12,0,317.701,104.479,314.025,0,0,3.677,14.407,0.984,0,0,0,0,0,0,0,0
24-Aug-10,5599,15/9-F-12,0,317.655,104.4305,314.0745,0,0,3.581,13.8545,0.939,0,0,0,0,0,0,0,0
25-Aug-10,5599,15/9-F-12,0,317.609,104.382,314.124,0,0,3.485,13.302,0.894,0,0,0,0,0,0,0,0
26-Aug-10,5599,15/9-F-12,0,317.567,104.336,314.119,0,0,3.448,13.095,1.328,0,0,0,0,0,0,0,0
27-Aug-10,5599,15/9-F-12,0,317.531,104.29,314.409,0,0,3.122,13.131,2.899,0,0,0,0,0,0,0,0
28-Aug-10,5599,15/9-F-12,0.18,314.778,104.17,212.591,0,5.7452,102.187,13.262,82.577,535,0,0,0,0,0,0,0
29-Aug-10,5599,15/9-F-12,23.5,301.52,106.838,217.133,2.494,30.08677,84.388,68.719,52.757,155881,2078,16.34,4151,16.34,3589,7740,1070
30-Aug-10,5599,15/9-F-12,24,299.948,106.941,215.074,11.324,32.73609,84.875,80.629,52.334,174132,1690,24,4115,24,4439,8554,1242
31-Aug-10,5599,15/9-F-12,24,301.908,106.904,214.742,12.581,29.39564,87.166,78.56,54.626,155892,1610,22.33,3996,22.33,3862,7858,1126
01-Sep-10,5599,15/9-F-12,20.42,302.647,106.861,215.634,10.716,26.87418,87.013,73.082,54.641,139681,2113,18.33,3919,18.17,4404,8323,983
02-Sep-10,5599,15/9-F-12,24,286.79,107.153,216.662,21.826,45.57076,70.129,87.02,37.842,358601,2660,24,5959,24,5854,11813,1940
03-Sep-10,5599,15/9-F-12,24,284.174,107.209,217.814,25.093,47.71704,66.36,88.261,33.915,296793,2820,24,5875,24,5974,11849,2007
04-Sep-10,5599,15/9-F-12,24,282.115,107.249,219.12,26.747,49.73757,62.995,88.873,30.396,308176,3009,24,5717,24,6448,12165,2081
05-Sep-10,5599,15/9-F-12,24,281.692,107.259,219.89,27.489,50.54958,61.801,88.594,29.199,307855,3261,24,5979,24,6251,12230,2071
06-Sep-10,5599,15/9-F-12,24,281.766,107.261,220.378,27.773,50.79977,61.389,87.876,28.452,292789,3188,24,5978,24,6343,12321,2041
07-Sep-10,5599,15/9-F-12,24,281.9,107.259,220.675,27.826,50.80463,61.225,85.983,28.159,303912,3472,24,5814,24,6627,12441,2037
08-Sep-10,5599,15/9-F-12,24,282.068,107.257,221.142,27.982,50.78386,60.926,86.545,27.848,301616,3324,24,6192,24,6525,12717,2016
09-Sep-10,5599,15/9-F-12,24,282.39,107.254,221.665,28.18,50.80705,60.725,87.015,27.686,299242,3503,24,6334,24,6536,12870,2000
10-Sep-10,5599,15/9-F-12,24,282.501,107.252,222.174,28.403,50.84661,60.327,87.957,27.297,282962,3085,24,6246,24,6694,12940,1894
11-Sep-10,5599,15/9-F-12,24,282.316,107.254,222.811,28.795,51.32348,59.505,89.154,26.584,280233,3160,24,5597,24,6155,11752,1908
12-Sep-10,5599,15/9-F-12,24,276.723,107.35,224.997,30.02,62.176,51.726,90.517,19.649,317017,3456,24,4225,24,4542,8767,2023
13-Sep-10,5599,15/9-F-12,24,276.3,107.368,225.414,28.09,64.1697,50.886,88.739,18.797,298170,3615,24,4730,24,4804,9534,1969
14-Sep-10,5599,15/9-F-12,24,275.096,107.387,226.475,28.023,69.08174,48.621,89.777,16.452,318144,3520,24,4282,24,4056,8338,2039
15-Sep-10,5599,15/9-F-12,24,274.682,107.403,227.409,28.449,72.18922,47.273,90.35,15.064,324494,4131,24,3746,24,4280,8026,2055
16-Sep-10,5599,15/9-F-12,24,275.096,107.401,228.125,28.497,70.7713,46.971,90.793,14.789,314340,4066,24,4136,24,4554,8690,2047
17-Sep-10,5599,15/9-F-12,24,275.573,107.384,229.401,28.783,70.77175,46.172,90.84,14.157,305757,4001,24,5363,24,5300,10663,2048
18-Sep-10,5599,15/9-F-12,22.5,282.679,107.287,230.659,25.103,59.78046,52.02,87.231,20.117,216174,3152,19.67,3893,19.67,3770,7663,1452
19-Sep-10,5599,15/9-F-12,24,275.865,107.377,230.857,28.403,74.09559,45.008,92.071,13.159,294136,4006,24,4381,24,3324,7705,1870
20-Sep-10,5599,15/9-F-12,21.49,279.422,107.34,230.199,26.83,64.4609,49.223,90.227,16.924,221735,3371,24,4304,24,3487,7791,1456
21-Sep-10,5599,15/9-F-12,4.18,294.66,106.979,238.422,2.73,39.1369,56.237,69.864,24.669,24653,386,24,4533,24,2173,6706,172
22-Sep-10,5599,15/9-F-12,15.66,294.429,107.125,230.579,16.947,37.78182,63.85,85.038,32.299,87561,1442,24,3932,24,3963,7895,595
23-Sep-10,5599,15/9-F-12,0,312.12,105.532,278.676,0,0,33.443,23.891,26.065,0,0,7.49,3672,23.92,5903,9575,0
24-Sep-10,5599,15/9-F-12,23.34,274.537,107.344,215.466,11.089,48.95261,59.071,81.965,27.27,264574,2879,0,0,24,6435,6435,1828
25-Sep-10,5599,15/9-F-12,24,267.081,107.508,211.99,19.998,54.7847,55.091,88.24,22.552,309891,3303,0,0,24,5749,5749,2119
